laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de eventos

'Rango : 'Por tiempo:' (01-29-2025 05:48:48 ... 02-05-2025 06:48:48)
'Filtro :   usuarios = 'Todos los usuarios'  Eventos = 'Todos los eventos'

Marca de tiempo,Evento
02-04-2025 23:37:10,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 0 Pa a 50 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:37:16,'valor cambió DP Producto (PD200130) - Límite de alarma máximo Desde 0 Pa a 7500 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:38:37,'el cambio manual de una operación a la operación 2 (Carga de producto)
02-04-2025 23:40:58,'receta iniciada en operación 2 (Carga de producto)
02-04-2025 23:41:38,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:41:56,'receta detenida en operación 2 (Carga de producto)
02-04-2025 23:42:17,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 23:42:20,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:42:28,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 23:42:32,'receta iniciada en operación 2 (Carga de producto)
02-04-2025 23:42:41,'receta detenida en operación 2 (Carga de producto)
02-04-2025 23:43:21,'receta iniciada en operación 2 (Carga de producto)
02-04-2025 23:43:34,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:44:44,'receta detenida en operación 2 (Carga de producto)
02-04-2025 23:49:22,'receta iniciada en operación 2 (Carga de producto)
02-04-2025 23:49:30,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:51:09,'valor cambió Botón de paso manual - Mando Desde  a Acabar Paso - por linaro (Lina Rios Otalvaro)
02-04-2025 23:51:10,'Cambio de una operación a la operación 3 (Precalentamiento 2)
02-04-2025 23:52:06,'Cambio de una operación a la operación 4 (Granulacion)
02-04-2025 23:52:29,'receta detenida en operación 4 (Granulacion)
02-04-2025 23:54:23,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 650 g/min a 800 g/min - por linaro (Lina Rios Otalvaro)
02-04-2025 23:55:18,'receta iniciada en operación 4 (Granulacion)
02-04-2025 23:58:05,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 800 g/min a 755 g/min - por linaro (Lina Rios Otalvaro)
02-04-2025 23:58:43,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 755 g/min a 700 g/min - por linaro (Lina Rios Otalvaro)
02-04-2025 23:59:57,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 700 g/min a 500 g/min - por linaro (Lina Rios Otalvaro)
02-04-2025 23:59:57,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 850 g/min a 850 g/min - por linaro (Lina Rios Otalvaro)
02-04-2025 23:59:58,'valor cambió  (Operación 4) - Punto Establecido Desde 750 g/min a 200 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:00:48,'valor cambió  (Operación 4) - Punto Establecido Desde 0 RPM a 2 RPM - por linaro (Lina Rios Otalvaro)
02-05-2025 00:01:10,'valor cambió  (Operación 4) - Punto Establecido Desde 200 g/min a 750 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:01:56,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 850 g/min a 730 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:02:46,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 500 g/min a 0 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:02:46,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 730 g/min a 0 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:03:15,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 0 g/min a 10 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:03:15,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 0 g/min a 30 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:06,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 10 g/min a 650 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:07,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 30 g/min a 850 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:07,'valor cambió  (Operación 4) - Punto Establecido Desde 750 g/min a 750 g/min - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:07,'valor cambió  (Operación 4) - Punto Establecido Desde 2 RPM a 0 RPM - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:18,'receta detenida en operación 4 (Granulacion)
02-05-2025 00:09:42,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:51,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:56,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 500 RPM a 500 RPM - por linaro (Lina Rios Otalvaro)
02-05-2025 00:10:47,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 00:11:00,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:13:00,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 00:13:43,'valor cambió  (Operación 1) - Val. de paso Desde 10 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-05-2025 00:13:43,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-05-2025 00:13:49,'el cambio manual de una operación a la operación 1 (Precalentamiento)
02-05-2025 00:13:58,'receta iniciada en operación 1 (Precalentamiento)
02-05-2025 00:14:06,'Cambio de una operación a la operación 2 (Carga de producto)
02-05-2025 00:14:35,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:16:15,'valor cambió  (Operación 2) - Punto Establecido Desde 85 % a 20 % - por linaro (Lina Rios Otalvaro)
02-05-2025 00:17:06,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 00:17:18,'receta detenida en operación 2 (Carga de producto)
02-05-2025 00:17:24,'valor cambió  (Operación 2) - Punto Establecido Desde 20 % a 85 % - por linaro (Lina Rios Otalvaro)
02-05-2025 00:18:58,'receta iniciada en operación 2 (Carga de producto)
02-05-2025 00:19:08,'receta detenida en operación 6 (Descarga)
02-05-2025 00:19:08,'receta pausada en operación 6 (Descarga)
02-05-2025 00:19:08,'el cambio manual de una operación a la operación 6 (Descarga)
02-05-2025 00:21:19,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:24:01,'el cambio manual de una operación a la operación 2 (Carga de producto)
02-05-2025 00:24:20,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:26:30,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:28:17,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 00:29:59,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 50 Pa a 50 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 00:30:23,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 00:30:34,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 00:30:42,'Cerrar proceso
02-05-2025 00:41:01,'receta detenida en operación 1 (Precalentamiento)
02-05-2025 00:41:01,'Abrir proceso
02-05-2025 00:41:29,'Cerrar proceso
02-05-2025 00:57:12,'valor cambió Soplado de malla - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 03:23:52,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-05-2025 03:25:40,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 03:26:24,'receta detenida en operación 1 (Precalentamiento)
02-05-2025 03:26:24,'Abrir proceso
02-05-2025 03:27:31,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 03:28:30,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 03:29:00,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-05-2025 03:29:08,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-05-2025 03:32:00,'receta iniciada en operación 1 (Precalentamiento)
02-05-2025 03:33:16,'receta detenida en operación 1 (Precalentamiento)
02-05-2025 03:34:24,'Cerrar proceso
02-05-2025 03:36:20,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por pruebaOQ (Prueba Validacion)
02-05-2025 03:40:56,'valor cambió  - Tipo de operacion Desde --- a Limpieza  - por pruebaOQ (Prueba Validacion)
02-05-2025 03:41:03,'valor cambió  - Tipo de operacion Desde --- a Soplado - por pruebaOQ (Prueba Validacion)
02-05-2025 03:41:07,'valor cambió  - Tipo de operacion Desde --- a Vaciado  - por pruebaOQ (Prueba Validacion)
02-05-2025 03:41:11,'valor cambió  - Tipo de operacion Desde --- a Secado - por pruebaOQ (Prueba Validacion)
02-05-2025 03:41:23,'valor cambió  - Tipo de operacion Desde --- a Detener - por pruebaOQ (Prueba Validacion)
02-05-2025 03:43:36,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por pruebaOQ (Prueba Validacion)
02-05-2025 03:43:50,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por pruebaOQ (Prueba Validacion)
02-05-2025 03:44:49,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:44:50,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:47:15,'valor cambió Válvula de drenaje de la torre - Mando Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:47:39,'valor cambió Válvula de drenaje de la torre - Mando Desde Encendido a Apagado - por pruebaOQ (Prueba Validacion)
02-05-2025 03:48:28,'valor cambió Cabrestante ABAJO - Mando Desde Encendido a Apagado - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:25,'valor cambió  (Operación 1) - Punto Establecido Desde 0 °C a 20 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:25,'valor cambió  (Operación 1) - Límite de alarma mínimo Desde 0 °C a 0 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:25,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 0 °C a 150 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:25,'valor cambió  (Operación 1) - Val. de paso Desde 0 - a 1 - - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:25,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:26,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:49:26,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 1 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:50:46,'valor cambió  (Operación 2) - Punto Establecido Desde 0 segundo a 10 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:50:46,'valor cambió  (Operación 2) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:50:46,'valor cambió  (Operación 2) - Val. de paso Desde 0 - a 0 - - por pruebaOQ (Prueba Validacion)
02-05-2025 03:50:46,'valor cambió  (Operación 2) - Cond. de paso Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:50:46,'valor cambió  (Operación 2) - Val. de paso Desde 0 hh:mm:ss a 1 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:52:12,'valor cambió  (Operación 3) - Cond. de paso Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:52:13,'valor cambió  (Operación 3) - Val. de paso Desde 0 hh:mm:ss a 5 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:52:13,'valor cambió  (Operación 3) - Val. de paso Desde 0 hh:mm:ss a 0 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:53:05,'valor cambió  (Operación 3) - Val. de paso Desde 0 hh:mm:ss a 0 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:53:05,'valor cambió  (Operación 3) - Val. de paso Desde 0 hh:mm:ss a 0 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:05,'valor cambió  (Operación 4) - Punto Establecido Desde 0 m3/h a 100 m3/h - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:05,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 0 m3/h a 0 m3/h - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:05,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 0 m3/h a 200 m3/h - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:05,'valor cambió  (Operación 4) - Punto Establecido Desde 0 °C a 20 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:05,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 0 °C a 0 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:05,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 0 °C a 0 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:06,'valor cambió  (Operación 4) - Cond. de paso Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 03:55:06,'valor cambió  (Operación 4) - Val. de paso Desde 0 hh:mm:ss a 1 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 03:56:20,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:56:20,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:56:20,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:56:20,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:56:20,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 03:56:20,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 0 segundo - por pruebaOQ (Prueba Validacion)
02-05-2025 04:07:54,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por pruebaOQ (Prueba Validacion)
02-05-2025 04:07:56,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:45,'valor cambió  (Operación 1) - Punto Establecido Desde Ninguno a Agua fría - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:45,'valor cambió  (Operación 1) - Punto Establecido Desde 20 °C a 50 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:45,'valor cambió  (Operación 1) - Límite de alarma mínimo Desde 0 °C a 20 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:46,'valor cambió  (Operación 1) - Punto Establecido Desde Ninguno a Agua fría - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:46,'valor cambió  (Operación 1) - Val. de paso Desde 1 - a 3 - - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:46,'valor cambió  (Operación 1) - Cond. de paso Desde Encendido a Apagado - por pruebaOQ (Prueba Validacion)
02-05-2025 04:13:46,'valor cambió  (Operación 1) - Val. de paso Desde 1 hh:mm:ss a 10 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 04:14:37,'valor cambió  (Operación 4) - Punto Establecido Desde 100 m3/h a 1500 m3/h - por pruebaOQ (Prueba Validacion)
02-05-2025 04:14:37,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 0 m3/h a 100 m3/h - por pruebaOQ (Prueba Validacion)
02-05-2025 04:14:37,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 200 m3/h a 3000 m3/h - por pruebaOQ (Prueba Validacion)
02-05-2025 04:14:37,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 0 °C a 0 °C - por pruebaOQ (Prueba Validacion)
02-05-2025 04:14:38,'valor cambió  (Operación 4) - Cond. de paso Desde Encendido a Apagado - por pruebaOQ (Prueba Validacion)
02-05-2025 04:14:38,'valor cambió  (Operación 4) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por pruebaOQ (Prueba Validacion)
02-05-2025 04:21:38,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por pruebaOQ (Prueba Validacion)
02-05-2025 04:23:29,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por pruebaOQ (Prueba Validacion)
02-05-2025 04:24:39,'receta detenida en operación 1 (Precalentamiento)
02-05-2025 04:24:39,'Abrir proceso
02-05-2025 04:25:20,'el cambio manual de una operación a la operación 3 (Granulacion)
02-05-2025 04:27:23,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 50 Pa a 0 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:27:32,'valor cambió DP Producto (PD200130) - Límite de alarma máximo Desde 7500 Pa a 10 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:27:36,'receta iniciada en operación 3 (Granulacion)
02-05-2025 04:29:06,'valor cambió  (Operación 3) - Punto Establecido Desde 2000 m3/h a 3000 m3/h - por linaro (Lina Rios Otalvaro)
02-05-2025 04:30:04,'valor cambió  (Operación 3) - Punto Establecido Desde 3000 m3/h a 4000 m3/h - por linaro (Lina Rios Otalvaro)
02-05-2025 04:31:06,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma mínimo Desde 0 Pa a 10 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:31:10,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 0 Pa a 10 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:32:20,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma mínimo Desde 10 Pa a 0 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:32:25,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 10 Pa a 50 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:32:31,'valor cambió DP Producto (PD200130) - Límite de alarma máximo Desde 10 Pa a 7000 Pa - por linaro (Lina Rios Otalvaro)
02-05-2025 04:32:50,'valor cambió  (Operación 3) - Punto Establecido Desde 4000 m3/h a 2000 m3/h - por linaro (Lina Rios Otalvaro)
